node,y,x,street_count,highway,ref,geometry,betweenness_w_bridge,betweenness_wo_bridge,closeness_w_bridge,closeness_wo_bridge,eigenvector_w_bridge,eigenvector_wo_bridge,straightness_w_bridge,straightness_wo_bridge
182806695,38.9774129,-76.1687467,3,,,POINT (1548642.0772764548 478430.4160624127),0.0893702923358386,0.0893702923358386,5.147829375734574e-05,5.147829375734574e-05,-1.4901975336215617e-18,-1.4901975336215617e-18,0.8016458398814914,0.8016458398814914
182806697,38.9776801,-76.1692959,1,,,POINT (1548485.0698455046 478526.3061951093),0.0,0.0,5.133034860571808e-05,5.133034860571808e-05,-2.1728515249916924e-18,-2.1728515249916924e-18,0.7975261376671201,0.7975261376671201
182806760,39.0111361,-76.0756114,3,motorway_junction,,POINT (1574993.2918277956 490966.5507249468),0.0235403522278737,0.0235403522278737,5.1329797256683126e-05,5.1329797256683126e-05,-1.3908529008229522e-16,-1.3908529008229522e-16,0.8233035499769326,0.8233035499769326
182806970,39.236755,-75.9772881,3,,,POINT (1602009.5601728433 573433.43176793),0.0091294930312001,0.0091294930312001,2.8017362921562255e-05,2.8017362921562255e-05,4.812863725580987e-13,4.812863725580987e-13,0.7947664799091924,0.7947664799091924
182807058,39.0494686,-76.0583658,3,,,POINT (1579749.3471192073 504976.9003718463),0.0087982277801534,0.0087982277801534,4.923360383660666e-05,4.923360383660666e-05,-1.449556632779886e-17,-1.449556632779886e-17,0.8074260696030812,0.8074260696030812
182807143,39.1463775,-76.0346534,3,,,POINT (1586109.9699848937 540340.8271450388),0.0028612256321823,0.0028612256321823,3.55416908041219e-05,3.55416908041219e-05,1.9685187897143228e-21,1.9685187897143228e-21,0.7299523573399205,0.7299523573399205
182807144,39.2005675,-76.0551376,3,,,POINT (1580096.500647273 560016.1108507679),0.0131399694178809,0.0131399694178809,2.8494001122683234e-05,2.8494001122683234e-05,4.138722596496045e-16,4.138722596496045e-16,0.7082605355850848,0.7082605355850848
182807154,39.1682918,-75.8777105,3,,,POINT (1630519.3747836088 548830.7651505942),0.0013972893047123,0.0013972893047123,2.961507039639131e-05,2.961507039639131e-05,0.0011739202902726,0.0011739202902726,0.8198597782709786,0.8198597782709786
182807197,39.0169564,-75.961595,3,,,POINT (1607364.9195126505 493434.48988495994),0.0080674907806319,0.0080674907806319,3.844905262710541e-05,3.844905262710541e-05,3.432719996555939e-12,3.432719996555939e-12,0.7829163569891322,0.7829163569891322
182807198,39.0181383,-75.9574617,1,turning_circle,,POINT (1608534.3033475175 493878.303028591),0.0,0.0,3.7891531670808975e-05,3.7891531670808975e-05,3.463617261903374e-14,3.463617261903374e-14,0.7763660065873251,0.7763660065873251
182807225,39.0652339,-75.9159673,3,,,POINT (1620119.2459063716 511167.0536253264),0.0075718240682754,0.0075718240682754,3.648652122074115e-05,3.648652122074115e-05,3.0440489434706103e-08,3.0440489434706103e-08,0.8082063221323459,0.8082063221323459
182807233,39.1316134,-75.8179063,3,,,POINT (1647646.7930895088 535686.9332889351),0.0007776033172488,0.0007776033172488,2.702515222333785e-05,2.702515222333785e-05,2.0297121650766858e-07,2.0297121650766858e-07,0.8259595320118286,0.8259595320118286
182807273,38.9671396,-76.1582035,3,,,POINT (1551673.70822491 474716.46594842174),0.0005774980937474,0.0005774980937474,4.635593746062136e-05,4.635593746062136e-05,-1.3964796895668349e-18,-1.3964796895668349e-18,0.7032718636458758,0.7032718636458758
182807275,38.9479355,-76.2846841,1,,,POINT (1515768.3216626153 467415.8023550654),0.0,0.0,3.775672795067673e-05,3.775672795067673e-05,-7.073634788010167e-19,-7.073634788010167e-19,0.6825905970069961,0.6825905970069961
182807311,39.1526498,-75.9548084,1,turning_circle,,POINT (1608727.2135117552 542874.5235303452),0.0,0.0,3.4619290946236635e-05,3.4619290946236635e-05,3.074245678801251e-12,3.074245678801251e-12,0.8027601833942071,0.8027601833942071
182807345,39.1145885,-76.0546866,3,,,POINT (1580548.5736258856 528703.9062957872),0.0036875830522859,0.0036875830522859,3.9739145177464506e-05,3.9739145177464506e-05,8.418690069649557e-17,8.418690069649557e-17,0.7504677760766715,0.7504677760766715
182807374,39.2040295,-76.053998,3,,,POINT (1580406.3713352487 561280.3296050596),0.0148294550292647,0.0148294550292647,2.881563160475129e-05,2.881563160475129e-05,2.7935392736923788e-15,2.7935392736923788e-15,0.7270562639173531,0.7270562639173531
182807378,39.2056426,-76.0567919,3,,,POINT (1579608.6104403469 561859.6353470067),0.0011456393394721,0.0011456393394721,2.868531747809113e-05,2.868531747809113e-05,3.970573642994574e-16,3.970573642994574e-16,0.7280504729160038,0.7280504729160038
182807460,39.1946888,-75.814971,3,,,POINT (1648181.1631243092 558669.0995769232),0.0105380269690624,0.0105380269690624,2.5584935332289245e-05,2.5584935332289245e-05,0.0002871063329433,0.0002871063329433,0.8389164475609128,0.8389164475609128
182807527,39.1056929,-76.0294527,3,,,POINT (1587742.3895683049 525539.3084768351),0.2041903084394665,0.2041903084394665,4.2453968934888685e-05,4.2453968934888685e-05,4.176125289857272e-15,4.176125289857272e-15,0.8044679137784255,0.8044679137784255
182807532,39.1075471,-76.0318967,1,turning_circle,,POINT (1587041.729590074 526207.2331573697),0.0,0.0,4.1873067581403e-05,4.1873067581403e-05,4.1718631147273823e-16,4.1718631147273823e-16,0.7902012295513281,0.7902012295513281
182807579,39.2141668,-76.0299827,3,,,POINT (1587172.1989457596 565043.7879815046),0.0021778474160735,0.0021778474160735,2.7973352287040927e-05,2.7973352287040927e-05,-6.1170686365006e-19,-6.1170686365006e-19,0.7160622101481214,0.7160622101481214
182807599,39.0227114,-75.9284578,3,,,POINT (1616754.811870721 495639.16174841975),0.0053013110257321,0.0053013110257321,3.596759866092876e-05,3.596759866092876e-05,4.683492004976443e-11,4.683492004976443e-11,0.7974545709149159,0.7974545709149159
182807600,39.025437,-75.9380498,1,turning_circle,,POINT (1614018.3388703845 496599.9356801396),0.0,0.0,3.4806141047982754e-05,3.4806141047982754e-05,4.726866869330747e-13,4.726866869330747e-13,0.7425524852850738,0.7425524852850738
182807642,39.0372775,-76.1434721,1,,,POINT (1555622.3489433217 500298.94571005006),0.0,0.0,4.5721022233424105e-05,4.5721022233424105e-05,3.1107847638238106e-19,3.1107847638238106e-19,0.7100176380973613,0.7100176380973613
182807778,39.155913,-75.999664,1,,,POINT (1595994.6525072658 543920.4604863597),0.0,0.0,3.469238283346104e-05,3.469238283346104e-05,2.0795354180514265e-17,2.0795354180514265e-17,0.7570099929395221,0.7570099929395221
182807806,38.9347511,-76.0191034,1,,,POINT (1591348.0099318526 463316.00532129337),0.0,0.0,3.4064747155742675e-05,3.4064747155742675e-05,-2.435191174761652e-18,-2.435191174761652e-18,0.7519906845232069,0.7519906845232069
182807817,38.9610402,-76.211955,3,,,POINT (1536410.638655042 472358.7022154377),0.0148149272915454,0.0148149272915454,4.887144733884092e-05,4.887144733884092e-05,2.0725086743135255e-20,2.0725086743135255e-20,0.7995543386248104,0.7995543386248104
182807847,38.9854493,-76.3077678,1,,,POINT (1509099.8912616067 481027.44901487295),0.0,0.0,3.954010826725249e-05,3.954010826725249e-05,2.813206438350854e-18,2.813206438350854e-18,0.7415312320949944,0.7415312320949944
182807878,39.029591,-76.166355,1,,,POINT (1549148.431769502 497439.40512245696),0.0,0.0,4.2762317604219896e-05,4.2762317604219896e-05,8.453570092120725e-20,8.453570092120725e-20,0.6634637182430602,0.6634637182430602
182807972,38.9868099,-76.288696,3,,,POINT (1514517.0519989885 481564.64503318234),0.0068547940303309,0.0068547940303309,4.140722616442234e-05,4.140722616442234e-05,8.011684536021817e-19,8.011684536021817e-19,0.7410931366420886,0.7410931366420886
182807973,39.2164682,-75.8438644,3,,,POINT (1639892.5127374895 566496.0385312361),0.0010391846738112,0.0010391846738112,2.5429006682731927e-05,2.5429006682731927e-05,3.324323735876837e-05,3.324323735876837e-05,0.810616680578868,0.810616680578868
182807974,39.2177835,-75.8421845,1,,,POINT (1640362.3639146257 566981.0972768287),0.0,0.0,2.5296538308554717e-05,2.5296538308554717e-05,3.30614455474859e-06,3.30614455474859e-06,0.8100442052289364,0.8100442052289364
182808078,38.9644104,-76.1063706,4,,,POINT (1566420.1225521385 473862.60864634457),0.0298541727027912,0.0298541727027912,4.7293395551248015e-05,4.7293395551248015e-05,3.8240519154323026e-19,3.8240519154323026e-19,0.7783322946318556,0.7783322946318556
182808184,38.9705631,-76.2523805,3,,,POINT (1524887.7083057768 475730.17404258996),0.0022901295923451,0.0022901295923451,4.535189496029769e-05,4.535189496029769e-05,5.035929590050275e-19,5.035929590050275e-19,0.772073164932308,0.772073164932308
182808186,38.9711829,-76.2543509,3,,,POINT (1524325.6776822563 475951.3181507826),0.049187226425052,0.049187226425052,4.5748637357349566e-05,4.5748637357349566e-05,1.960075041444101e-17,1.960075041444101e-17,0.785237451474103,0.785237451474103
182808343,38.982655,-76.2831698,3,,,POINT (1516099.6852228318 480063.74455789354),0.0045645002827573,0.0045645002827573,4.114888734798197e-05,4.114888734798197e-05,-2.1625052290405817e-18,-2.1625052290405817e-18,0.7165133616032179,0.7165133616032179
182808506,39.1921142,-76.005336,3,,,POINT (1594242.6723683295 557087.3324259302),0.0078153483497064,0.0078153483497064,3.111508010358956e-05,3.111508010358956e-05,5.241744471718805e-13,5.241744471718805e-13,0.7555491633516793,0.7555491633516793
182808648,38.991391,-76.0840775,3,,,POINT (1572659.9332831798 483751.38331016613),0.0011456393394721,0.0011456393394721,4.809510798649353e-05,4.809510798649353e-05,3.2646291413800124e-19,3.2646291413800124e-19,0.7742010321379693,0.7742010321379693
182808656,38.8415521,-76.3717736,3,,,POINT (1491267.293081533 428489.7897475039),0.0028580246052271,0.0028580246052271,2.440074099412018e-05,2.440074099412018e-05,2.7698487482846568e-18,2.7698487482846568e-18,0.7468993131112723,0.7468993131112723
182808845,39.2364779,-75.9815059,3,,,POINT (1600816.0750635995 573319.1545050667),0.0045751703726077,0.0045751703726077,2.7735721511529736e-05,2.7735721511529736e-05,4.9560932132542996e-15,4.9560932132542996e-15,0.78024271914291,0.78024271914291
182808951,39.0757779,-76.1419719,3,,,POINT (1555916.6596679324 514324.57025501697),0.0005735583682641,0.0005735583682641,4.096225453088919e-05,4.096225453088919e-05,-1.8183537164841433e-18,-1.8183537164841433e-18,0.6998029602685648,0.6998029602685648
182809066,39.1982229,-75.9045126,3,,,POINT (1622790.1397666538 559639.2323733501),0.0122065827888167,0.0122065827888167,2.906715435889176e-05,2.906715435889176e-05,1.7432530632340444e-05,1.7432530632340444e-05,0.8096713544637117,0.8096713544637117
182809075,39.200479,-75.9013544,3,,,POINT (1623675.2271828474 560471.6528432372),0.011534449205858,0.011534449205858,2.9376859198705697e-05,2.9376859198705697e-05,0.0017623697084765,0.0017623697084765,0.8514639448913708,0.8514639448913708
182809219,39.2570057,-75.8649924,4,traffic_signals,,POINT (1633723.2292041997 581184.6313877077),0.0068785965384586,0.0068785965384586,2.498890567425934e-05,2.498890567425934e-05,6.080976813975999e-05,6.080976813975999e-05,0.8676392180404495,0.8676392180404495
182809224,39.076426,-76.145435,1,,,POINT (1554931.3509980603 514551.38383881695),0.0,0.0,4.062012169093855e-05,4.062012169093855e-05,-2.5768382838395242e-18,-2.5768382838395242e-18,0.698498750082804,0.698498750082804
182809472,39.004196,-76.155757,1,,,POINT (1552244.4668264708 488218.42835381697),0.0,0.0,4.233978310429101e-05,4.233978310429101e-05,8.754254489417668e-19,8.754254489417668e-19,0.6280444760805282,0.6280444760805282
182809583,39.1991048,-75.9001572,3,,,POINT (1624020.511087715 559975.25883485),0.0107579128975942,0.0107579128975942,2.9499056834919946e-05,2.9499056834919946e-05,0.0052482805802932,0.0052482805802932,0.8466333567953576,0.8466333567953576
182809666,39.1995267,-75.9016953,3,motorway_junction,,POINT (1623582.798292291 560123.6656373444),0.0077078266750604,0.0077078266750604,2.2990049977967303e-05,2.2990049977967303e-05,9.677033682798381e-09,9.677033682798381e-09,0.8456237316531102,0.8456237316531102
182809921,39.0475952,-76.0652616,1,,,POINT (1577798.0587030398 504274.4996440693),0.0,0.0,4.92023917480002e-05,4.92023917480002e-05,1.174079077345635e-18,1.174079077345635e-18,0.7956397237048769,0.7956397237048769
182810244,38.9472314,-76.2809786,3,,,POINT (1516824.1562870364 467167.6547004021),0.0113987749095299,0.0113987749095299,3.825004960387998e-05,3.825004960387998e-05,3.9500038162719495e-18,3.9500038162719495e-18,0.6954803904738569,0.6954803904738569
182810284,39.0020257,-76.3099143,1,,,POINT (1508444.1264558074 487059.8702746626),0.0,0.0,3.6580591338806486e-05,3.6580591338806486e-05,1.0737311711699726e-18,1.0737311711699726e-18,0.7102788699246892,0.7102788699246892
182811285,39.2165854,-76.0361568,3,,,POINT (1585413.635026674 565906.1241503925),0.0020296152447677,0.0020296152447677,2.7856842550696328e-05,2.7856842550696328e-05,5.334859016785704e-17,5.334859016785704e-17,0.7218430929048752,0.7218430929048752
182811434,39.0511524,-76.0173072,3,,,POINT (1591402.567354657 505713.0178564302),0.0092834706355023,0.0092834706355023,4.448888046556684e-05,4.448888046556684e-05,1.6967509952538068e-15,1.6967509952538068e-15,0.7753616969703402,0.7753616969703402
182811595,38.9609401,-76.212013,3,,,POINT (1536394.461735215 472322.1045012607),0.0148805893829322,0.0148805893829322,4.886556383205483e-05,4.886556383205483e-05,3.458548931648623e-18,3.458548931648623e-18,0.7998160936116032,0.7998160936116032
182812124,38.9829082,-76.3186277,4,traffic_signals,,POINT (1506019.9466783549 480078.7703935594),0.0127901546260174,0.0127901546260174,3.9843361896107514e-05,3.9843361896107514e-05,9.677010774381057e-18,9.677010774381057e-18,0.7993202339527663,0.7993202339527663
182812134,38.9840771,-76.3193686,4,,,POINT (1505806.1692676495 480502.9061668216),0.001980861141913,0.001980861141913,3.960184853661062e-05,3.960184853661062e-05,2.1751786049103586e-18,2.1751786049103586e-18,0.7955608563589769,0.7955608563589769
182812499,38.9366451,-76.2865643,1,,,POINT (1515265.7429683218 463299.76191391173),0.0,0.0,3.61720152015557e-05,3.61720152015557e-05,3.3765582679666494e-19,3.3765582679666494e-19,0.6782504452911134,0.6782504452911134
182812510,39.0825402,-76.061391,3,,,POINT (1578766.4065152742 517012.4595447983),0.0175904638944678,0.0175904638944678,4.372901135441574e-05,4.372901135441574e-05,4.441476567385746e-18,4.441476567385746e-18,0.7545704360694548,0.7545704360694548
182812628,39.2224806,-75.9763422,3,,,POINT (1602335.7667145142 568237.6501208849),0.0158077381133147,0.0158077381133147,2.923683937757567e-05,2.923683937757567e-05,2.865191710620705e-12,2.865191710620705e-12,0.798327423701322,0.798327423701322
182812864,38.978467,-76.3217849,4,traffic_signals,,POINT (1505134.5185419503 478454.62761422404),0.0265402069504965,0.0265402069504965,3.974329831487683e-05,3.974329831487683e-05,-2.683849471176095e-17,-2.683849471176095e-17,0.8123463823383104,0.8123463823383104
182813061,38.9999025,-76.3101485,3,,,POINT (1508383.4156991837 486286.1074051694),6.763195412846295e-05,6.763195412846295e-05,3.723943982484894e-05,3.723943982484894e-05,2.6044897742894786e-18,2.6044897742894786e-18,0.7298364108931142,0.7298364108931142
182813064,38.9999862,-76.311713,3,,,POINT (1507938.5777405812 486313.2344934192),0.025946867877202,0.025946867877202,3.741335804924368e-05,3.741335804924368e-05,1.3913902330600358e-17,1.3913902330600358e-17,0.7419032131589046,0.7419032131589046
182813253,38.9749881,-76.1611158,3,,,POINT (1550819.4388520792 477567.17530298984),0.0005729017473503,0.0005729017473503,4.6367282732790534e-05,4.6367282732790534e-05,4.453567477354333e-19,4.453567477354333e-19,0.6909831473479747,0.6909831473479747
182813260,38.9756356,-76.1611238,1,turning_circle,,POINT (1550814.9976042039 477802.96650568955),0.0,0.0,4.621300240390589e-05,4.621300240390589e-05,-3.7983452023461584e-19,-3.7983452023461584e-19,0.6874802872026687,0.6874802872026687
182813292,39.044261,-76.0653235,4,traffic_signals,,POINT (1577792.9129241523 503060.03622944775),0.1397757147113453,0.1397757147113453,4.990177821486969e-05,4.990177821486969e-05,1.5247991395039957e-18,1.5247991395039957e-18,0.8101350247075457,0.8101350247075457
182813295,39.0448114,-76.0664503,4,traffic_signals,,POINT (1577470.8498707162 503257.2119001522),0.1357637609276083,0.1357637609276083,4.9674786493843894e-05,4.9674786493843894e-05,-1.7510972350781133e-18,-1.7510972350781133e-18,0.8104264673388035,0.8104264673388035
182813299,39.0454783,-76.067514,3,,,POINT (1577166.278552324 503497.0028255962),0.0108690459872664,0.0108690459872664,4.8958584907308786e-05,4.8958584907308786e-05,7.646546750891498e-19,7.646546750891498e-19,0.8078170567226198,0.8078170567226198
182813326,39.1987871,-76.0537151,1,,,POINT (1580506.3272315892 559371.8581220914),0.0,0.0,2.8300326370307685e-05,2.8300326370307685e-05,4.184302503388817e-17,4.184302503388817e-17,0.6933879252516234,0.6933879252516234
182813361,38.8969611,-76.1766348,1,turning_circle,,POINT (1546663.9838126672 449110.6390918553),0.0,0.0,3.533567032965847e-05,3.533567032965847e-05,-1.3369452033127598e-20,-1.3369452033127598e-20,0.679241493474354,0.679241493474354
182813387,38.8913169,-76.3567076,1,,,POINT (1495430.6506810377 446643.39580551814),0.0,0.0,2.8277010612560537e-05,2.8277010612560537e-05,5.472390438848576e-19,5.472390438848576e-19,0.7255824525803302,0.7255824525803302
182813390,38.8913323,-76.3587273,4,,,POINT (1494855.7648713924 446644.95979303215),0.001678323055848,0.001678323055848,2.8417439131481784e-05,2.8417439131481784e-05,2.8165446368464394e-18,2.8165446368464394e-18,0.7381279093485903,0.7381279093485903
182813397,38.8913743,-76.3642271,4,,,POINT (1493290.3067939111 446649.30665894074),0.0022251241218721,0.0022251241218721,2.8112149083490275e-05,2.8112149083490275e-05,1.643546624727548e-18,1.643546624727548e-18,0.7384355651570175,0.7384355651570175
182813412,38.8912271,-76.3503929,4,,,POINT (1497228.1708559429 446623.4191087746),0.0699204421685234,0.0699204421685234,2.900239081579216e-05,2.900239081579216e-05,5.679512172837644e-18,5.679512172837644e-18,0.7474135429617871,0.7474135429617871
182813425,39.0677421,-76.0754651,3,,,POINT (1574826.069628993 511582.324226362),0.0011456393394721,0.0011456393394721,4.362884751332714e-05,4.362884751332714e-05,1.6375120070602618e-18,1.6375120070602618e-18,0.7122261341493704,0.7122261341493704
182813438,39.0635807,-76.1187471,3,,,POINT (1562552.5515188216 509945.2266850368),0.0159294592152231,0.0159294592152231,4.608889744842169e-05,4.608889744842169e-05,-5.169204081572518e-19,-5.169204081572518e-19,0.7548199242683882,0.7548199242683882
182813470,39.1551527,-75.9566615,3,,,POINT (1608191.3196664946 543780.0561460402),0.0182823781824568,0.0182823781824568,3.5008145057403915e-05,3.5008145057403915e-05,3.091148849883867e-11,3.091148849883867e-11,0.8177456578013708,0.8177456578013708
182813516,38.9292806,-76.3356738,3,,,POINT (1501316.6629913317 460512.26368676923),0.0034331424481618,0.0034331424481618,3.1618918953880156e-05,3.1618918953880156e-05,-4.3137172781229984e-18,-4.3137172781229984e-18,0.6924550399862598,0.6924550399862598
182813537,38.9310343,-76.3410074,3,,,POINT (1499794.8148684944 461139.94878558617),0.0079987918175184,0.0079987918175184,3.212768547662318e-05,3.212768547662318e-05,-1.1580006580618882e-19,-1.1580006580618882e-19,0.7177012241148821,0.7177012241148821
182813566,38.9375199,-76.3538042,4,,,POINT (1496137.9041239447 463475.9287851515),0.0085590536122768,0.0085590536122768,3.3555035305314295e-05,3.3555035305314295e-05,-1.1887936059298982e-18,-1.1887936059298982e-18,0.7953017654087766,0.7953017654087766
182813575,38.9381583,-76.3555168,3,,,POINT (1495649.1387728848 463704.9854454793),0.1230225245596741,0.1230225245596741,3.362153403055555e-05,3.362153403055555e-05,-9.723023321129446e-18,-9.723023321129446e-18,0.801768707919354,0.801768707919354
182813587,38.933455,-76.3541467,4,,,POINT (1496050.9588261712 461994.83532892086),0.122273648407407,0.122273648407407,3.310292509736534e-05,3.310292509736534e-05,5.254839630539698e-18,5.254839630539698e-18,0.7898552005314762,0.7898552005314762
182813649,38.947297,-76.3512741,3,,,POINT (1496832.249619682 467041.7784104217),0.1339880938212792,0.1339880938212792,3.471466943199429e-05,3.471466943199429e-05,-1.2718663342279937e-18,-1.2718663342279937e-18,0.8064793843189649,0.8064793843189649
182813686,39.1882623,-76.0181121,4,,,POINT (1590636.8867052768 555645.2650605086),0.0806846750424136,0.0806846750424136,3.189895531343774e-05,3.189895531343774e-05,1.821586732032281e-12,1.821586732032281e-12,0.7674166021911737,0.7674166021911737
182813693,39.1901121,-76.0171179,3,,,POINT (1590911.4146348508 556321.9967571103),0.0075321805806006,0.0075321805806006,3.1703176522628665e-05,3.1703176522628665e-05,1.8845926427450843e-14,1.8845926427450843e-14,0.7648518948100389,0.7648518948100389
182813698,39.1902514,-76.0141146,4,,,POINT (1591762.0565294847 556381.9088694248),0.006783140273105,0.006783140273105,3.148040900147234e-05,3.148040900147234e-05,2.733088536965573e-15,2.733088536965573e-15,0.759384470709899,0.759384470709899
