osmid,y,x,street_count,highway,ref,geometry
2037152267,38.9760715,-76.3105496,3,,,POINT (1508334.978446385 477606.12691436236)
2037152268,38.9863171,-76.2887421,3,,,POINT (1514505.3470353642 481385.0682645139)
2037152286,38.9760557,-76.310609,3,,,POINT (1508318.1356399672 477600.2451262058)
2037700111,38.9739478,-76.2728535,1,turning_circle,,POINT (1519057.3885804282 476915.8393027383)
2037700120,38.9730729,-76.2731332,3,,,POINT (1518980.4102968615 476596.57422288955)
2136729725,38.9696163,-76.3176863,1,,,POINT (1506323.724990841 475239.94089770265)
2136729727,38.9699145,-76.3199698,3,,,POINT (1505673.7021906215 475343.6990360451)
2136729731,38.9700187,-76.3177145,3,,,POINT (1506314.6122150384 475386.43238849)
2136729733,38.9701397,-76.322542,4,,,POINT (1504941.8033935183 475420.2780820212)
2136729734,38.9701678,-76.3222926,3,,,POINT (1505012.6329473436 475431.0382199214)
2136729736,38.970274,-76.3212872,3,,,POINT (1505298.1849472388 475471.83919262304)
2136729750,38.9710961,-76.321429,3,,,POINT (1505255.645078513 475770.9430082808)
2136729754,38.9712293,-76.3200556,3,,,POINT (1505645.742184648 475822.3589484938)
2136729762,38.9716578,-76.3215259,3,,,POINT (1505226.5759399978 475975.30579045654)
2136729764,38.9715045,-76.3187467,4,,,POINT (1506017.1145307466 475925.359380675)
2136729765,38.9718507,-76.3197431,4,,,POINT (1505732.8995223385 476049.330726181)
2136729771,38.972128,-76.32288,5,,,POINT (1504840.3372995139 476143.69131017267)
2136729775,38.972254,-76.3216275,3,,,POINT (1505196.0776729374 476192.2233802774)
2136729777,38.972349,-76.321221,4,,,POINT (1505311.3867306607 476227.6808316879)
2136729779,38.9727532,-76.313451,3,,,POINT (1507519.255768069 476391.4070118416)
2137472354,39.0554016,-76.0471079,3,,,POINT (1582923.8160396428 507170.81565048377)
2137472360,39.0555245,-76.0530961,1,turning_circle,,POINT (1581222.9619922496 507197.8807571891)
2137472362,39.0557188,-76.0468657,3,,,POINT (1582991.3841516594 507287.05483285635)
2137472365,39.0559209,-76.0454794,3,,,POINT (1583384.2618277513 507364.77086019644)
2137472368,39.0559925,-76.0499548,1,turning_circle,,POINT (1582113.1800583377 507377.5898967225)
2137472370,39.056123,-76.0479547,4,,,POINT (1582680.6214755662 507431.033729825)
2137472371,39.0561284,-76.0480786,3,,,POINT (1582645.4190922491 507432.6334589159)
2137472372,39.0561608,-76.0499858,3,,,POINT (1582103.7395888912 507438.79155332636)
2137472375,39.0563815,-76.0463598,3,,,POINT (1583132.5158456154 507529.90411615255)
2137472376,39.0565025,-76.0517862,3,,,POINT (1581591.2166351092 507557.9201217294)
2137472377,39.056667,-76.0450176,3,,,POINT (1583512.5493964728 507637.86476585997)
2137472378,39.0570513,-76.0476903,3,,,POINT (1582752.1719520919 507769.8948706193)
2137472380,39.0567454,-76.0530882,3,,,POINT (1581220.592953884 507642.54441531724)
2137472385,39.0573199,-76.0444247,3,,,POINT (1583678.4151721685 507877.4064571623)
2137472390,39.057796,-76.0473041,3,,,POINT (1582859.0029725297 508042.25180841493)
2137472392,39.057951,-76.0438085,3,,,POINT (1583850.9769584483 508109.0791928842)
2137472405,39.0586732,-76.0432548,3,,,POINT (1584005.441409833 508373.7448578758)
2137472412,39.0591411,-76.0490402,3,,,POINT (1582360.9391460686 508526.98463910964)
2137472416,39.0592016,-76.0502029,4,,,POINT (1582030.570753697 508545.58108224504)
2137472422,39.0593546,-76.0427427,3,,,POINT (1584148.2465500142 508623.42864591844)
2137472428,39.0596891,-76.0471927,3,,,POINT (1582883.4384313214 508732.0312526269)
2137472429,39.0597066,-76.0498896,3,,,POINT (1582117.6154255404 508730.4231852857)
2137472433,39.059937,-76.0513739,4,,,POINT (1581695.291922865 508809.94967424724)
2137472435,39.0598252,-76.0514108,4,,,POINT (1581685.2376896988 508769.12425346195)
2137472436,39.0599748,-76.0420633,1,,,POINT (1584338.7856157778 508851.3232434194)
2137472437,39.0600505,-76.0422165,3,,,POINT (1584294.9970160339 508878.43602726236)
2137472440,39.0603801,-76.0511808,3,,,POINT (1581748.4431748814 508971.89250179945)
2137472442,39.0604833,-76.0494989,3,,,POINT (1582225.605281958 509014.4450827367)
2137472443,39.0604864,-76.0470983,3,,,POINT (1582907.2112434772 509022.6803205175)
2137472447,39.0610837,-76.0506205,3,,,POINT (1581904.8680468425 509229.7913185838)
2137472450,39.0613246,-76.0516022,3,,,POINT (1581625.2184380358 509314.6275258491)
2137472454,39.0614477,-76.0470874,3,,,POINT (1582906.6515509647 509372.809263743)
2137472473,39.0628051,-76.0475954,3,,,POINT (1582757.2561120177 509865.6567722186)
2137472475,39.0635807,-76.0490357,3,,,POINT (1582345.3732490232 510143.8600243653)
2137472477,39.0638461,-76.0495553,3,,,POINT (1582196.8399284673 510238.97991636547)
2137472478,39.0642571,-76.0504632,3,,,POINT (1581937.509216158 510385.9799025575)
2137482117,38.9659791,-76.2168925,3,,,POINT (1534991.289280104 474145.3170932846)
2137482125,38.9662403,-76.2165381,3,,,POINT (1535091.2353073854 474241.3080794691)
2137482135,38.9663453,-76.2162247,3,,,POINT (1535180.012044322 474280.3129084143)
2137482137,38.9663746,-76.2160597,3,,,POINT (1535226.8327013047 474291.38649744)
2137482155,38.9665404,-76.2165227,1,,,POINT (1535094.6757713365 474350.63904289965)
2137482169,38.9666939,-76.2066675,3,,,POINT (1537896.1813201115 474430.7418223789)
2137482172,38.9667833,-76.2153384,3,,,POINT (1535430.6310075135 474441.9928472765)
2137482183,38.9670269,-76.2133,1,turning_circle,,POINT (1536009.4144323114 474535.69751508895)
2137482213,38.9675048,-76.2175208,3,,,POINT (1534807.8892041976 474699.4298570046)
2137482216,38.9675654,-76.2194819,1,,,POINT (1534250.1355096782 474716.72649351286)
2137482222,38.9676195,-76.2188011,3,,,POINT (1534443.5266105935 474738.08487141784)
2137482240,38.967856,-76.21705,1,,,POINT (1534940.6464452054 474828.48108594154)
2137482246,38.9683551,-76.215034,1,turning_circle,,POINT (1535512.2542266508 475015.17061967734)
2137529948,39.1403747,-75.9777812,3,,,POINT (1602262.9714060777 538330.2215139172)
2137529949,39.1405476,-75.9805746,3,,,POINT (1601470.0170361728 538384.3312160127)
2137529950,39.1408587,-75.9802561,4,,,POINT (1601559.0826375282 538498.6411894922)
2137529954,39.1418234,-75.9792462,3,,,POINT (1601841.5751696853 538853.1812400806)
2137529956,39.1420415,-75.9821475,3,,,POINT (1601017.8528502597 538923.4242581542)
2137529959,39.1423822,-75.977873,3,,,POINT (1602228.749074271 539061.0511898554)
2137529964,39.1426886,-75.9783578,3,,,POINT (1602090.0073604647 539171.1013821099)
2137529968,39.1428494,-75.9835312,3,,,POINT (1600622.1469717727 539213.2848569191)
2137529970,39.1430165,-75.981139,3,,,POINT (1601299.9090459715 539281.7052864021)
2137529971,39.1434763,-75.9842028,3,,,POINT (1600429.1367894262 539439.4787041137)
2137529972,39.1436001,-75.9805349,3,,,POINT (1601468.8610717987 539496.1623795293)
2137529973,39.1438783,-75.9802472,3,,,POINT (1601549.32167637 539598.3928332251)
2137536112,39.1466036,-75.9818238,3,,,POINT (1601091.124988284 540585.9435548009)
2137536205,39.1499789,-75.9799776,3,,,POINT (1601600.953983175 541821.0580455271)
2137536208,39.1507453,-75.9796506,3,,,POINT (1601690.563787289 542101.2140302586)
2137536214,39.1508953,-75.9786626,3,,,POINT (1601970.1236712183 542158.9765653096)
2137536216,39.1509005,-75.9802487,3,,,POINT (1601520.3267418016 542155.8419930491)
2137544635,39.1503238,-75.9824799,1,,,POINT (1600889.9588138747 541938.7498828376)
2137544641,39.1505767,-75.9875443,1,turning_circle,,POINT (1599452.7956007102 542014.8867759304)
2137544646,39.1517711,-75.9664628,3,,,POINT (1605426.0482040367 542516.8768737487)
2137544652,39.1520691,-75.9853905,3,,,POINT (1600057.5180946046 542565.1943652485)
2137544660,39.1526359,-75.9822442,3,,,POINT (1600947.409338967 542781.5525865495)
2137544670,39.1530148,-75.996361,1,,,POINT (1596942.8363764337 542875.2253334209)
2137544679,39.1535344,-75.9865934,3,,,POINT (1599710.488578693 543095.0621878513)
2137544683,39.1536547,-75.9835906,3,,,POINT (1600561.4839291957 543148.3418077083)
2137544688,39.1542255,-75.9675021,1,turning_circle,,POINT (1605121.223998728 543407.4231754845)
2137544689,39.1544376,-75.9644538,1,turning_circle,,POINT (1605984.7225786753 543494.4601812643)
2137544690,39.1544814,-75.9835491,3,,,POINT (1600569.8992588308 543449.553926278)
2137544699,39.1731221,-75.989031,1,,,POINT (1598940.2692305753 550221.1877072093)
2391073646,38.9701962,-76.1203408,3,,,POINT (1562427.786435787 475931.13897234335)
2440989792,38.9403136,-76.0624738,3,,,POINT (1578991.0254701623 465212.14140330756)
2440989793,38.9398438,-76.0626314,3,,,POINT (1578947.9583382104 465040.58827697573)
2440989797,38.9394421,-76.063226,3,,,POINT (1578780.3445517188 464892.5602651594)
2440989800,38.9394039,-76.0629966,3,,,POINT (1578845.7332445164 464879.3181421011)
2440989804,38.9391931,-76.0618996,3,,,POINT (1579158.530802064 464805.7530450502)
2440989805,38.9391099,-76.0614151,3,,,POINT (1579296.6441788615 464776.8695870156)
2440990666,38.9464552,-76.0658601,1,,,POINT (1578005.0183142216 467438.93158329255)
2440990674,38.9514166,-76.057149,1,,,POINT (1580463.7209105599 469271.25675249984)
2440993584,38.9753831,-76.3233604,3,,,POINT (1504694.9741609485 477328.16596548905)
2462393477,38.9661766,-76.182899,3,,,POINT (1544655.6078589354 474301.9555185171)
2462393484,38.9674783,-76.1810237,1,,,POINT (1545184.5338410584 474780.7978637818)
2462393486,38.9660675,-76.1827385,3,,,POINT (1544701.5964075131 474262.6310311858)
2462393487,38.9664335,-76.1803318,3,,,POINT (1545384.665513762 474402.0591299713)
2462393503,38.9671767,-76.1814223,3,,,POINT (1545072.192238589 474669.942080747)
2462393504,38.9658661,-76.1828928,3,,,POINT (1544658.382811135 474188.8907108111)
2613189989,39.1344421,-75.9971584,3,,,POINT (1596791.030472819 536108.638186899)
2617718051,38.9647436,-76.3157024,3,,,POINT (1506901.0630797208 473469.55899863626)
2617718160,38.9693512,-76.2829467,1,turning_circle,,POINT (1516201.1605529964 475219.0948672105)
2617718183,38.9695973,-76.2807191,3,,,POINT (1516833.77578498 475313.70500324405)
2617718185,38.9695963,-76.2826704,3,,,POINT (1516279.013050253 475308.9755505276)
2617718209,38.9705847,-76.2834751,3,,,POINT (1516047.4068288996 475667.1465256647)
2617718211,38.970737,-76.2828542,1,turning_circle,,POINT (1516223.4940353048 475723.9991801162)
2617718218,38.9710122,-76.2805542,3,,,POINT (1516876.5966574533 475829.37009398174)
2617718238,38.9714825,-76.2795477,3,,,POINT (1517161.3927932794 476002.906490819)
2617718243,38.9715711,-76.2795779,3,,,POINT (1517152.552341925 476035.1061722648)
2617718252,38.9726085,-76.2826959,3,,,POINT (1516263.1432100323 476405.9389298177)
2617718264,38.972889,-76.2821219,1,turning_circle,,POINT (1516425.524409763 476509.3776933944)
2617718284,38.9774234,-76.2727503,3,,,POINT (1519076.6430334272 478181.8601986069)
2617718287,38.9774317,-76.2720972,3,,,POINT (1519262.2784037439 478186.3627436239)
2617718308,38.977961,-76.2697782,3,,,POINT (1519919.9681050128 478384.39477531466)
2617718311,38.9782856,-76.2686773,1,,,POINT (1520231.976045635 478505.1169295528)
2617718312,38.9783164,-76.2713831,3,,,POINT (1519462.706879614 478510.18336025893)
2617718324,38.9788027,-76.2727825,3,,,POINT (1519063.4876905426 478684.11813289486)
2617718327,38.9786831,-76.270127,3,,,POINT (1519818.7113841425 478646.5852394687)
2617718332,38.9788921,-76.2739474,3,,,POINT (1518732.0841118766 478714.0410782903)
2617718337,38.979053,-76.2717378,3,,,POINT (1519359.7359542274 478777.6430405593)
2617718342,38.9791811,-76.2729608,4,,,POINT (1519011.7050122058 478821.52491752134)
2617718345,38.9794782,-76.2719426,4,,,POINT (1519300.2828919669 478932.0333773023)
2617718360,38.9802845,-76.2761833,3,,,POINT (1518092.467574753 479216.095714968)
2617718361,38.9803568,-76.2709354,3,,,POINT (1519584.0400489355 479254.2981274205)
2617718364,38.9805114,-76.2746332,4,,,POINT (1518532.44679615 479302.22862651164)
2617718380,38.9811286,-76.2724619,3,,,POINT (1519147.8732054988 479531.92018209625)
2617718385,38.981777,-76.2745353,3,,,POINT (1518556.6130463183 479763.3722851231)
2617718416,38.9873288,-76.3038317,3,,,POINT (1510213.4799346882 481720.460063428)
2617718425,38.9883306,-76.3033475,3,,,POINT (1510348.3223954313 482086.3598171569)
2617718428,38.9886225,-76.3037029,1,turning_circle,,POINT (1510246.4956716397 482191.8974427837)
2617718448,38.9899669,-76.3027352,3,,,POINT (1510517.8054754275 482683.61976634763)
2617718452,38.9902822,-76.3028509,3,,,POINT (1510484.0437078336 482798.19911265926)
2617756833,38.9558922,-76.1648058,1,,,POINT (1549834.0700013575 470603.05919785466)
2617756843,38.9627983,-76.1620421,1,turning_circle,,POINT (1550596.860536113 473125.3761692401)
2619134073,39.0210864,-75.9379071,3,,,POINT (1614077.3106151978 495015.9929154408)
2619134118,39.0246173,-75.9362544,3,,,POINT (1614531.8411579255 496307.35318342666)
2619134148,39.0266941,-75.8915354,1,turning_circle,,POINT (1627226.1990849124 497214.83141681185)
2619134156,39.027545,-75.8895325,1,turning_circle,,POINT (1627791.384516572 497531.6280705042)
2619134173,39.0284588,-75.8879878,1,turning_circle,,POINT (1628226.121417858 497869.7582164846)
2619134179,39.0287874,-75.8902913,3,,,POINT (1627570.337706898 497981.46543801564)
2619134240,39.0300809,-75.8931387,3,,,POINT (1626755.8008622043 498442.7140086384)
2619134252,39.0307497,-75.8909556,1,turning_circle,,POINT (1627372.956098044 498693.80503760854)
2619134254,39.0311024,-75.8935397,3,,,POINT (1626637.3867377436 498813.34444986883)
2619134341,39.0553938,-75.951203,1,turning_circle,,POINT (1610156.5279761085 507466.5527025981)
2619134357,39.0557573,-75.9472463,3,,,POINT (1611278.5194241886 507611.8671014104)
2619134369,39.0561246,-75.9471867,3,,,POINT (1611293.9001940906 507745.82780743623)
2619134382,39.058286,-75.9492094,3,,,POINT (1610710.4927369487 508526.3621645253)
2619134388,39.0596191,-75.9487699,1,turning_circle,,POINT (1610829.6941926966 509013.2957886795)
2619134409,39.061354,-75.9500265,3,,,POINT (1610465.6322103674 509641.01663011685)
2619134429,39.0628181,-75.9501524,3,,,POINT (1610423.7531778612 510173.81119529565)
2619134432,39.0628565,-75.9458496,1,turning_circle,,POINT (1611645.2584590998 510201.8749103914)
2619134442,39.0629387,-75.9480322,3,,,POINT (1611025.2220842852 510224.6622961482)
2619134498,39.0637172,-75.9562364,1,,,POINT (1608692.6164204995 510481.4429246262)
2619134571,39.0668979,-75.9541248,1,turning_circle,,POINT (1609278.870834251 511646.674915503)
2619134617,39.0685294,-75.9517915,1,turning_circle,,POINT (1609934.4895925035 512248.44461168465)
2619134667,39.0700144,-75.9517638,1,turning_circle,,POINT (1609936.1433511223 512789.35312459274)
2619134702,39.0725711,-75.9515365,3,,,POINT (1609989.9782119927 513721.2124031672)
2619134725,39.0755232,-75.9555759,1,turning_circle,,POINT (1608830.952437089 514783.1860701265)
2619134741,39.0770158,-75.9556925,3,,,POINT (1608791.6341157719 515326.3945692101)
2619134825,39.1120377,-75.9771488,3,,,POINT (1602557.9674768632 528012.0804102713)
2619134909,39.1239042,-75.977329,3,,,POINT (1602458.423394001 532333.2005880185)
2619134911,39.12389,-75.9787979,3,,,POINT (1602041.782176203 532323.3640863174)
2619134913,39.1239849,-75.9802928,4,,,POINT (1601617.3211580566 532353.1853950627)
2619134924,39.1241269,-75.9754595,1,turning_circle,,POINT (1602987.854684095 532420.2532965207)
2619134931,39.1243228,-75.9773863,3,,,POINT (1602440.4606449627 532485.4697960812)
2619134949,39.125756,-75.9727574,1,turning_circle,,POINT (1603747.7098575565 533022.174912285)
2619134953,39.1260203,-75.9790954,1,turning_circle,,POINT (1601948.7102514885 533098.2613711344)
2619134957,39.1275061,-75.9710507,1,turning_circle,,POINT (1604224.6709108027 533665.0021671115)
2619134979,39.1291724,-75.9737423,3,,,POINT (1603454.3317545424 534263.2628070266)
2619134981,39.1297699,-75.9735244,3,,,POINT (1603513.694316587 534481.5634380786)
2620091653,39.1886117,-76.0118307,1,turning_circle,,POINT (1592415.8183628286 555791.7275678653)
2620091661,39.1887855,-76.0162616,1,turning_circle,,POINT (1591159.312329306 555841.4617903483)
2620091686,39.1895286,-76.017664,3,,,POINT (1590758.926807816 556107.8193297815)
2620091699,39.1901623,-76.011035,3,,,POINT (1592635.2206876394 556358.899718119)
2620091730,39.1910381,-76.0218188,1,turning_circle,,POINT (1589575.4796510986 556644.936304653)
2620091767,39.1949707,-76.0145649,1,turning_circle,,POINT (1591615.879190057 558099.306279179)
2626091420,38.9095869,-76.3573737,1,turning_circle,,POINT (1495194.2257747944 453295.8069040199)
2626091960,38.9159921,-76.3629272,1,,,POINT (1493597.7152794215 455617.4450405991)
2626092037,38.9204059,-76.3480429,1,turning_circle,,POINT (1497821.1341306234 457254.80932397675)
2626092122,38.9254223,-76.3607452,1,turning_circle,,POINT (1494194.4909333799 459056.1806261154)
2688351410,39.1013404,-75.8739129,3,,,POINT (1631896.7856724716 524461.0327648066)
2688351415,39.1014046,-75.8743425,3,,,POINT (1631774.5909444278 524482.9099732054)
2688351424,39.1014456,-75.8742699,3,,,POINT (1631795.0082892603 524498.0956693568)
2688351442,39.1018697,-75.874006,3,,,POINT (1631867.989188528 524653.4707510137)
2688392997,39.0924593,-75.8686249,3,,,POINT (1633437.4331390287 521245.2171857668)
2688393029,39.0925882,-75.8691954,3,,,POINT (1633274.942298794 521290.15448368)
2688393031,39.0926213,-75.8690918,3,,,POINT (1633304.1948410554 521302.5732606881)
2688393057,39.0929803,-75.8689243,3,,,POINT (1633350.1116529198 521433.90479508013)
2701662928,38.9817268,-76.0980834,1,,,POINT (1568714.0426741135 480192.17224568)
2701662930,38.9877474,-76.1061976,4,,,POINT (1566386.0941035212 482362.1118192865)
2701662934,38.9889741,-76.1047564,3,,,POINT (1566791.3427681145 482812.874537385)
2701662965,38.9910349,-76.1055242,1,turning_circle,,POINT (1566565.7619342417 483561.2530236854)
2701662984,38.9941083,-76.1284789,3,,,POINT (1560030.9915865867 484617.4436305201)
2701662994,38.994747,-76.1288517,1,turning_circle,,POINT (1559922.820656217 484849.0396988269)
2701663000,38.9951455,-76.1266738,3,,,POINT (1560540.393859566 485000.0830950501)
2701663014,39.0385344,-76.1056496,1,turning_circle,,POINT (1566360.6403847302 500859.7218103834)
2701663028,39.0391144,-76.1128782,3,,,POINT (1564305.4780905535 501050.9194234558)
2701663056,39.0461528,-76.1143867,3,,,POINT (1563852.1600926316 503610.08837383875)
2701663065,39.0462582,-76.1171866,3,,,POINT (1563056.6293289775 503640.77217904304)
2735191993,38.9763694,-76.2650698,1,,,POINT (1521263.100640597 477815.48751275707)
2737216597,38.9667635,-76.2395706,1,,,POINT (1528541.1013395218 474376.4762383743)
2737216605,38.9670977,-76.2393761,3,,,POINT (1528595.3866381058 474498.6494795119)
2751005734,38.9604531,-76.2970617,3,,,POINT (1512213.1235158346 471947.2629700221)
2751005735,38.9603915,-76.2981936,1,,,POINT (1511891.44870436 471922.3524068023)
2751034580,38.9598433,-76.3091475,1,turning_circle,,POINT (1508778.2959811317 471698.9437374304)
2757556724,38.9865112,-76.3234121,1,,,POINT (1504650.238842001 481380.84835167247)
2758090341,38.8703459,-76.3327608,1,turning_circle,,POINT (1502302.1982461344 439054.9378426266)
2759839374,38.8812668,-76.3355389,3,,,POINT (1501482.315647191 443026.4243804055)
2759839378,38.8811404,-76.334869,3,,,POINT (1501673.3443129177 442981.77975382947)
2760002247,38.8821478,-76.3401771,3,,,POINT (1500159.6895375845 443337.6973330574)
2760002270,38.8855845,-76.3378865,3,,,POINT (1500802.6442661816 444594.0236665897)
2760015314,38.9061921,-76.3383796,1,,,POINT (1500607.8929611112 452098.06507361063)
2763909498,38.9736324,-76.3410153,1,,,POINT (1499680.575628412 476653.85427012155)
3099942989,39.0526636,-76.0750344,3,,,POINT (1575003.9920979557 506092.09530728526)
3177606420,38.9794108,-76.3295308,3,,,POINT (1502930.0569427542 478782.0884769878)
3177606429,38.9789198,-76.3335209,1,,,POINT (1501797.106062801 478594.9630728929)
3186433509,38.9818377,-76.3324793,3,motorway_junction,,POINT (1502085.4306637517 479659.80991878395)
3186433517,38.9821273,-76.3348862,3,motorway_junction,,POINT (1501400.4815427668 479760.2868006267)
3196463182,39.1546784,-75.9910881,3,,,POINT (1598431.3522185935 543497.5852240172)
3295136628,39.0025972,-75.9308569,1,turning_circle,,POINT (1616159.062878088 488305.9448203536)
3295136632,39.0035709,-75.9303859,3,,,POINT (1616288.748772103 488662.11581547576)
3295136634,39.0040624,-75.9314658,1,turning_circle,,POINT (1615979.7897881344 488837.5170285799)
3295136639,39.0048393,-75.9300908,3,,,POINT (1616367.1901424914 489125.025837098)
3295137861,39.0081462,-75.9122664,1,turning_circle,,POINT (1621417.7142446856 490389.19205909356)
3295137874,39.0110341,-75.9135554,3,,,POINT (1621038.9398523106 491436.5479487821)
3295137880,39.011554,-75.9152236,1,turning_circle,,POINT (1620562.7058079948 491620.24871659034)
3295160369,39.0623943,-76.0803134,1,turning_circle,,POINT (1573469.2185676587 509620.7911754146)
3295160374,39.0771924,-76.0373935,3,,,POINT (1585598.5974667442 515135.7672164214)
3295160375,39.077469,-76.0375528,3,,,POINT (1585552.314989206 515236.02585647505)
3295160394,39.0788427,-76.0412713,3,,,POINT (1584491.496177622 515725.2088223586)
3295160417,39.0808324,-76.0494855,1,turning_circle,,POINT (1582152.2428455849 516425.4587002932)
3295160422,39.0818346,-76.0446339,1,turning_circle,,POINT (1583525.5747600163 516804.8286281655)
3319350915,39.0172448,-76.12711,3,,,POINT (1560339.4666268614 493047.233297491)
3319350930,39.0224817,-76.1305363,1,turning_circle,,POINT (1559347.8500642064 494945.1741972063)
3319350955,39.0264443,-76.1302986,1,,,POINT (1559401.629242825 496388.9614172292)
3319451128,38.9964328,-76.1286493,4,traffic_signals,,POINT (1559974.4826455815 485463.53830950765)
3362031714,39.064848,-76.0942335,1,turning_circle,,POINT (1569508.0174484674 510474.89372836717)
3362031744,39.0558933,-76.091355,3,,,POINT (1570357.7442134127 507221.7805520172)
3362031752,39.0543047,-76.0928829,1,turning_circle,,POINT (1569929.6368501156 506638.90991302574)
3367747891,39.2384375,-75.9802604,1,turning_circle,,POINT (1601160.8678860366 574036.7876578029)
3392809311,38.8910952,-76.1906433,3,,,POINT (1542696.2053208672 446938.7193489004)
3392809329,38.8921418,-76.1806061,1,,,POINT (1545549.5348199746 447345.35919905803)
3392809345,38.8926697,-76.1805188,3,,,POINT (1545572.6555870385 447537.8347367684)
3392809351,38.8927969,-76.1831993,3,,,POINT (1544809.3442058503 447577.32154112967)
3392809354,38.8928545,-76.1953624,1,turning_circle,,POINT (1541347.4240656318 447567.55468009814)
3392809392,38.8939156,-76.1756011,3,,,POINT (1546968.1836064535 448004.17308875086)
3392809408,38.8944945,-76.1954857,1,,,POINT (1541307.067988208 448164.5074249087)
3392809410,38.8946408,-76.179875,3,,,POINT (1545749.4382563839 448257.32258807484)
3392809411,38.8946683,-76.1800235,3,,,POINT (1545707.0848991734 448266.957975255)
3392809414,38.8948062,-76.1809063,3,,,POINT (1545455.3877135115 448314.923310249)
3392809424,38.8951156,-76.1828459,3,,,POINT (1544902.3661986245 448422.6545430822)
3392809453,38.8957849,-76.176395,1,,,POINT (1546736.0938246034 448682.90189841954)
3392809457,38.8962449,-76.1860268,3,,,POINT (1543993.414117561 448825.8395643744)
3392809468,38.8966438,-76.179331,3,,,POINT (1545897.7038520656 448988.17399894574)
3392809473,38.8967673,-76.1856995,3,,,POINT (1544084.865229463 449016.9200320683)
3392809476,38.8969102,-76.1760048,1,,,POINT (1546843.4445018282 449093.7199145196)
3392809481,38.8973154,-76.1787759,3,,,POINT (1546053.4816454258 449234.1805460088)
3392809516,38.8982627,-76.1791843,1,,,POINT (1545934.1525094942 449578.12657993694)
3392809522,38.8985049,-76.1810791,3,,,POINT (1545394.1247225776 449661.48889858136)
3392809530,38.8988599,-76.176727,3,,,POINT (1546631.5079082767 449801.9145936478)
3392809532,38.8989828,-76.2000903,1,turning_circle,,POINT (1539982.2615080287 449787.5605105496)
3392809535,38.8990639,-76.1964547,1,,,POINT (1541016.6394315835 449826.1826385544)
3392809565,38.9003495,-76.1974806,1,,,POINT (1540720.5678410893 450291.81011336553)
3392809599,38.9011066,-76.1966525,3,,,POINT (1540953.8018369533 450569.60714033473)
3392809600,38.9011389,-76.1960636,3,,,POINT (1541121.2854381702 450582.84566335153)
3392809613,38.9020289,-76.1882873,1,,,POINT (1543331.3549474743 450926.552980096)
3392809622,38.9028137,-76.2014799,3,,,POINT (1539574.59783091 451179.2539925921)
3392809625,38.9033203,-76.2028291,3,,,POINT (1539189.0448354175 451360.39447227947)
3392809638,38.9035319,-76.2016291,3,,,POINT (1539529.8524620102 451440.4403008017)
3392809644,38.903578,-76.1739672,3,,,POINT (1547401.357515463 451527.2656755775)
3392809670,38.9040152,-76.196123,1,turning_circle,,POINT (1541095.1571620493 451630.2014611288)
3392809733,38.9049368,-76.1817583,3,,,POINT (1545179.837492037 452002.1520216167)
3392809760,38.9056412,-76.1999258,3,,,POINT (1540007.8229891416 452212.859429252)
3392809783,38.9063345,-76.1775007,3,,,POINT (1546386.7977283183 452522.0603460685)
3392809788,38.9064428,-76.1956649,3,,,POINT (1541217.7265411434 452515.4450813081)
3392809790,38.9065188,-76.1843484,1,,,POINT (1544437.6481456487 452571.6960090985)
3392809806,38.9067379,-76.1925062,3,,,POINT (1542115.600746115 452630.8512514308)
3392809838,38.9075123,-76.1806752,3,,,POINT (1545479.6269940566 452942.873549114)
3392809843,38.9077043,-76.1993234,3,,,POINT (1540172.65100338 452965.7127692229)
3392809868,38.9086577,-76.1933208,1,turning_circle,,POINT (1541877.6246175782 453327.96425012563)
3392809889,38.9097421,-76.1944204,3,,,POINT (1541561.2522274372 453720.1235879168)
3392809900,38.910437,-76.2048894,1,,,POINT (1538580.1745881196 453947.0791471488)
3392809915,38.9110254,-76.1976217,3,,,POINT (1540646.2393366199 454179.46009699523)
3392809920,38.9112538,-76.1729251,1,turning_circle,,POINT (1547672.5768813705 454325.3563367985)
3392809942,38.9121024,-76.1894775,1,,,POINT (1542960.0831470862 454592.1594198487)
3392809947,38.9122993,-76.1903481,3,,,POINT (1542711.7330445878 454661.6692386385)
3392809952,38.9128525,-76.1927794,3,,,POINT (1542018.1691676185 454857.0100979365)
3392809953,38.9129989,-76.1783533,3,,,POINT (1546122.3403695684 454946.9474241556)
3392809956,38.9132362,-76.1719152,1,,,POINT (1547953.3801869743 455049.92085405317)
3392809968,38.9135771,-76.1863797,3,,,POINT (1543836.7213589912 455137.0642380066)
3392809970,38.913695,-76.1751985,3,,,POINT (1547017.6808974966 455208.5513031892)
3392809975,38.9139791,-76.1970561,3,,,POINT (1540797.711853511 455256.5697509442)
3392809980,38.9141381,-76.2030996,3,,,POINT (1539077.6770371497 455299.40744281583)
3392809982,38.9142399,-76.1945555,3,,,POINT (1541508.3577727012 455357.8171950641)
3392809993,38.9145015,-76.1768516,1,turning_circle,,POINT (1546544.6826758112 455498.0208776919)
3392810029,38.9158408,-76.1875429,3,,,POINT (1543498.4226615496 455958.52274149325)
3392810036,38.9164223,-76.1738681,1,turning_circle,,POINT (1547387.2253297244 456205.21545512846)
3392810038,38.9164673,-76.1769354,3,,,POINT (1546514.3847706285 456213.72065565846)
3392810049,38.917295,-76.1768126,3,,,POINT (1546546.60494985 456515.47164723696)
